url,category_code,category_description,date_added,source,notes
http://www.islammemo.cc,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.jadal.org,POLR,Political reform,2014-04-15,citizenlab,
http://www.jihadwatch.org,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.juffair.org,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.khayma.com,DATE,Dating,2014-04-15,citizenlab,
http://www.knesset.gov.il,FREL,Foreign relations and military,2014-04-15,citizenlab,
http://www.kuwait-singles.com,DATE,Dating,2014-04-15,citizenlab,
http://www.lavaplace.com,GAYL,Gay-lesbian,2014-04-15,citizenlab,
http://www.likud.org.il,POLR,Political reform,2014-04-15,citizenlab,
http://www.macmag-glip.org,WOMR,Women's rights,2014-04-15,citizenlab,
http://www.maktoob.com,EMAIL,Free email,2014-04-15,citizenlab,
http://www.maktoobblog.com,POLR,Political reform,2014-04-15,citizenlab,
http://www.maktoobblog.com/walbalushi,POLR,Political reform,2014-04-15,citizenlab,
http://www.mengos.net,POLR,Political reform,2014-04-15,citizenlab,
http://www.meretz.org.il,POLR,Political reform,2014-04-15,citizenlab,
http://www.metrodate.com,DATE,Dating,2014-04-15,citizenlab,
http://www.middle-east-online.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.modawanati.com,BLGSERV,Blogging domains and blogging services,2014-04-15,citizenlab,
http://www.montadayatbh.org,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.multaqa.org,POLR,Political reform,2014-04-15,citizenlab,
http://www.muslim-refusenik.com.,REL,"Religious conversion, commentary and criticism",2014-04-15,citizenlab,
http://www.nancyajram.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.ngoce.org,POLR,Political reform,2014-04-15,citizenlab,
http://www.oboody.com,HOST,Web hosting sites and portals,2014-04-15,citizenlab,
http://www.overseashost.com,HOST,Web hosting sites and portals,2014-04-15,citizenlab,
http://www.pureprivacy.com,ANON,Anonymizers and circumvention,2014-04-15,citizenlab,
http://www.radiosawa.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.raslny.com,EMAIL,Free email,2014-04-15,citizenlab,
http://www.ru4arab.ru,DATE,Dating,2014-04-15,citizenlab,
http://www.s9y.org,BLGSERV,Blogging domains and blogging services,2014-04-15,citizenlab,
http://www.search.arabs-online.com,SRCH,Search engines,2014-04-15,citizenlab,
http://www.sendbad.net,SRCH,Search engines,2014-04-15,citizenlab,
http://www.shaddeh.com,GAME,Gaming,2014-04-15,citizenlab,
http://www.shahrakkan.org,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.singles-bar.com,DATE,Dating,2014-04-15,citizenlab,
http://www.spiegel.de,GAYL,Gay-lesbian,2014-04-15,citizenlab,
http://www.state.gov/g/drl/rls/hrrpt/2006/78850.htm,HUMR,Human rights,2014-04-15,citizenlab,
http://www.tarjem.com,TRNS,Translation,2014-04-15,citizenlab,
http://www.thegrace.com,REL,"Religious conversion, commentary and criticism",2014-04-15,citizenlab,
http://www.thissitedoesnotexist.co.il,FREL,Foreign relations and military,2014-04-15,citizenlab,
http://www.tubli.net,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.undp-pogar.org,POLR,Political reform,2014-04-15,citizenlab,
http://www.us-israel.org,FREL,Foreign relations and military,2014-04-15,citizenlab,
http://www.vip4soft.com,SFTWR,Software downloads,2014-04-15,citizenlab,
http://www.wattani.net,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.wattaninet.net/forum/,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.web2arab.com,HOST,Web hosting sites and portals,2014-04-15,citizenlab,
http://www.x6x6.com,BLGSERV,Blogging domains and blogging services,2014-04-15,citizenlab,
http://www.yahosein.com,MINR,Minority rights and ethnic content,2014-04-15,citizenlab,
http://www.zawajfriends.com,DATE,Dating,2014-04-15,citizenlab,
https://www.cia.gov/library/publications/the-world-factbook/geos/ba.html,FREL,Foreign relations and military,2014-04-15,citizenlab,
