url,category_code,category_description,date_added,source,notes
http://www.abn.info.ve,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.acsol.org,PUBH,Public health,2014-04-15,citizenlab,
http://www.alternativabolivariana.org,FREL,Foreign relations and military,2014-04-15,citizenlab,
http://www.aporrea.org,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.bilaterals.org,FREL,Foreign relations and military,2014-04-15,citizenlab,
http://www.caiv.org,MINF,Minority faiths,2014-04-15,citizenlab,
http://www.camino-del-diamante.org/centros2.php?cod=1,MINF,Minority faiths,2014-04-15,citizenlab,
http://www.caracasqueer.blogspot.com,GAYL,Gay-lesbian,2014-04-15,citizenlab,
http://www.cedema.org/index.php?ver=mostrar&pais=1&nombrepais=Venezuela,MILX,"Militants, extremists and separatists",2014-04-15,citizenlab,
http://www.cne.gov.ve,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.complotmagazine.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.conocereisdeverdad.org,REL,"Religious conversion, commentary and criticism",2014-04-15,citizenlab,
http://www.controlobrero.org,HUMR,Human rights,2014-04-15,citizenlab,
http://www.defiendetufe.org,REL,"Religious conversion, commentary and criticism",2014-04-15,citizenlab,
http://www.derechos.org/nizkor/venezuela/,HUMR,Human rights,2014-04-15,citizenlab,
http://www.dialogo-americas.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.diploos.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.dollar.nu,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.dollarparalelovenezuela.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.elchiguirebipolar.com,POLR,Political reform,2014-04-15,citizenlab,
http://www.elluchador.net,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.eltiempo.com.ve,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.embarazada.com/default.asp?EmbCountry=Venezuela,XED,Sex education and family planning,2014-04-15,citizenlab,
http://www.eraecologica.org,ENV,Environment,2014-04-15,citizenlab,
http://www.fedecamaras.org.ve,DEV,Development,2014-04-15,citizenlab,
http://www.fncancer.org.ve/site/p_contenido.php?id=,HUMR,Human rights,2014-04-15,citizenlab,
http://www.foros.com.ve,GRP,Groups and social networking,2014-04-15,citizenlab,
http://www.freevenezuela.org,POLR,Political reform,2014-04-15,citizenlab,
http://www.fukgamez.com,GAME,Gaming,2014-04-15,citizenlab,
http://www.fundamujer.org.ve,WOMR,Women's rights,2014-04-15,citizenlab,
http://www.futuropresente.com.ve,HUMR,Human rights,2014-04-15,citizenlab,
http://www.gumilla.org,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.hackemate.com.ar,HACK,Hacking,2014-04-15,citizenlab,
http://www.humanrightsfoundation.org,HUMR,Human rights,2014-04-15,citizenlab,
http://www.iglesiasobrelaroca.org,MINF,Minority faiths,2014-04-15,citizenlab,
http://www.infociudadano.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.isis.cl,WOMR,Women's rights,2014-04-15,citizenlab,
http://www.juventudcatolica.org/jovenesguatemala.htm,REL,"Religious conversion, commentary and criticism",2014-04-15,citizenlab,
http://www.latinamericanstudies.org/guatemala-rev.htm,MILX,"Militants, extremists and separatists",2014-04-15,citizenlab,
http://www.magazinedelpan.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.marthacolmenares.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.nmidigital.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.noticiacristiana.com/news/portada.php,REL,"Religious conversion, commentary and criticism",2014-04-15,citizenlab,
http://www.noticierodigital.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.orinoco.org/apg/loindex.asp?lang=es,MINR,Minority rights and ethnic content,2014-04-15,citizenlab,
http://www.partidounnuevotiempo.org/cms/,POLT,Political transformation,2014-04-15,citizenlab,
http://www.pdv.com/lexico/,ENV,Environment,2014-04-15,citizenlab,
http://www.plafam.org.ve,XED,Sex education and family planning,2014-04-15,citizenlab,
http://www.psuv.org.ve,POLT,Political transformation,2014-04-15,citizenlab,
http://www.radionexx.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.raza-mexicana.org,HACK,Hacking,2014-04-15,citizenlab,
http://www.rebelion.org/seccion.php?id=19,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.redindigena.info,MINR,Minority rights and ethnic content,2014-04-15,citizenlab,
http://www.rosario.catholic.net,REL,"Religious conversion, commentary and criticism",2014-04-15,citizenlab,
http://www.saber.ula.ve/gigesex/,WOMR,Women's rights,2014-04-15,citizenlab,
http://www.sexoinfo.org,XED,Sex education and family planning,2014-04-15,citizenlab,
http://www.signosbajolaluna.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.solovenezolanas.com,PORN,Pornography,2014-04-15,citizenlab,
http://www.talcualdigital.com/index.html,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.televen.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.tierra-viva.org,WOMR,Women's rights,2014-04-15,citizenlab,
http://www.todosida.org,PUBH,Public health,2014-04-15,citizenlab,
http://www.uic.org.ve,MINF,Minority faiths,2014-04-15,citizenlab,
http://www.unicef.org/venezuela/spanish/,HUMR,Human rights,2014-04-15,citizenlab,
http://www.vcrisis.com,POLT,Political transformation,2014-04-15,citizenlab,
http://www.veneconomia.com/site/,DEV,Development,2014-04-15,citizenlab,
http://www.venelogia.com,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
http://www.venezuelaladies.com,DATE,Dating,2014-04-15,citizenlab,
http://www.venezuelanet.org,POLT,Political transformation,2014-04-15,citizenlab,
http://www.webarticulista.net,FEXP,Free expression and media freedom,2014-04-15,citizenlab,
